,F0,F1,F2,F3,F4
2510,2.3225,1.3521,1.3883,2.3191,1.1432
2511,2.5252,1.4519,1.6509,1.622,0.9112
2512,1.5426,0.6188,0.078,2.5406,1.8981
2513,2.1059,0.4131,1.8462,3.1884,3.0353
2514,0.6866,1.5717,2.9541,0.2539,1.0168
2515,2.1895,3.0286,1.497,2.2688,2.5501
2516,2.2942,2.6513,1.4324,0.3778,2.0069
2517,1.0109,1.5165,2.5587,3.1009,0.6678
2518,0.8625,3.2059,1.4347,1.1006,0.1264
2519,0.4317,1.3054,3.2207,2.0976,0.8002
2520,1.315,1.7437,2.0076,0.2697,2.1251
2521,2.5742,2.8679,2.8445,0.4747,3.0365
2522,1.252,1.2573,1.8772,3.1711,2.4993
2523,1.7274,1.019,0.3818,0.3969,2.1863
2524,2.0079,0.2186,3.1173,2.9219,2.5802
2525,1.3204,0.7592,2.1412,2.5651,1.1632
2526,0.4893,1.9095,2.4087,1.3698,3.1342
2527,2.2054,1.2262,0.7117,1.8637,0.6947
2528,0.6034,1.0263,1.3248,2.4007,1.0903
2529,1.8782,2.539,3.1716,2.2659,0.0721
2530,2.8044,3.161,3.1843,2.9503,2.9906
2531,0.0283,0.207,1.576,1.7422,2.6943
2532,0.7386,0.0519,1.6919,2.0943,0.5854
2533,0.8948,2.2278,3.1758,1.1369,2.1361
2534,2.4962,2.0827,0.9977,1.0835,3.0871
2535,1.2681,0.7759,0.2525,0.8648,1.4775
2536,0.5936,1.7697,0.306,1.5928,2.6916
2537,0.4878,2.4198,0.2983,0.0729,2.3033
2538,3.2225,2.485,2.3246,1.2636,0.6495
2539,1.6148,2.8966,2.9809,1.4398,3.0015
2540,1.736,2.5392,1.6246,0.3621,3.2644
2541,0.8089,0.5477,2.0229,0.2121,1.7539
2542,0.0161,0.0574,2.3692,2.2495,0.4125
2543,2.901,3.2598,0.0159,3.2505,1.2474
2544,0.3532,0.525,1.8225,1.8267,3.0765
2545,1.2088,1.7727,2.8887,0.978,0.6687
2546,2.6699,0.6846,2.2032,0.3524,1.7563
2547,2.184,1.8236,1.7102,0.263,1.5042
2548,0.1926,2.75,0.4013,1.4788,0.8928
2549,0.1726,2.7924,0.2972,1.8074,2.8753
2550,2.1886,3.1288,1.7388,0.6871,0.9971
2551,2.5356,2.2107,1.2792,0.5815,3.1013
2552,1.3368,3.0658,0.7396,1.6109,1.7012
2553,0.5815,2.2728,2.5384,1.0109,2.8815
2554,1.5468,1.7812,1.3029,2.6182,2.2808
2555,2.9435,2.684,1.8731,0.9376,0.5732
2556,0.8558,3.1329,2.8614,0.2442,0.7764
2557,0.6367,1.8594,2.8197,1.5972,1.1718
2558,2.6203,2.9312,1.9827,2.0007,1.0317
2559,0.0898,0.6397,3.0986,0.9113,3.2564
2560,2.0616,1.0407,1.5287,0.1264,2.5598
2561,3.2167,1.0447,1.2174,1.1225,1.89
2562,1.7191,2.1227,1.4662,0.3826,2.2186
2563,2.0094,0.7863,2.6955,1.1776,1.2287
2564,2.8731,3.2759,2.7661,1.756,2.266
2565,1.0677,2.2751,2.4628,1.6108,2.7405
2566,0.2749,1.2428,1.7597,1.5105,1.3468
2567,1.1966,0.7962,0.2617,2.1622,2.109
2568,2.6126,1.0552,3.1125,0.0928,2.3052
2569,0.0866,0.0837,2.6682,0.2224,0.0441
2570,1.1936,3.081,2.5711,1.6917,0.2659
2571,2.1894,0.3035,3.0257,3.1072,1.0927
2572,1.0207,2.7733,0.4109,1.3387,1.2625
2573,2.054,0.124,1.0395,3.2699,2.3954
2574,0.7013,3.0227,0.0164,0.2258,2.0884
2575,2.0492,0.4819,0.8999,1.5462,2.1866
2576,2.595,1.3245,0.0937,0.8062,1.309
2577,2.522,2.5686,0.5281,1.3225,0.4936
2578,1.9001,0.812,0.4827,0.416,1.6023
2579,2.3805,0.7552,2.5632,3.0197,2.171
2580,0.0399,0.8162,0.5776,0.5187,1.2768
2581,0.5807,2.3006,0.7022,0.4248,1.2798
2582,0.8792,2.8941,0.4932,1.1594,0.6696
2583,0.4599,2.4709,1.5031,1.7086,2.8231
2584,2.3627,1.094,0.3679,1.0056,1.6131
2585,0.8423,2.6228,2.4949,1.2971,1.8637
2586,1.0901,2.23,1.3893,2.0545,2.7353
2587,2.075,3.1528,3.0874,0.799,2.2519
2588,2.7582,2.3364,0.6563,0.0607,1.5508
2589,1.0889,3.1615,1.8943,1.8824,1.5422
2590,0.2775,1.1185,3.1223,2.3639,2.83
2591,0.3658,0.9937,1.2556,0.4886,1.3876
2592,0.9703,0.23,0.1376,1.7406,1.6049
2593,1.6294,1.2876,2.0649,0.3036,2.7603
2594,2.3959,1.6605,0.0936,0.3878,2.5595
2595,2.5893,3.0351,3.1331,2.7867,2.6887
2596,1.4877,1.2132,1.7039,2.835,1.563
2597,0.3205,0.5002,1.3026,1.506,1.0109
2598,2.0838,3.1861,1.9801,3.0761,0.9265
2599,3.2271,0.9876,3.265,0.3397,1.0668
2600,0.679,2.0868,1.5257,2.6846,0.5233
2601,2.7421,2.8365,2.6991,1.3732,2.9988
2602,0.6755,0.0914,0.9023,0.0064,0.3088
2603,1.7387,3.167,2.4959,1.7114,3.0742
2604,2.192,2.8007,3.1199,0.3007,2.2579
2605,1.6542,1.691,2.9161,0.7426,0.9764
2606,1.3255,3.0224,2.8996,0.0303,1.3772
2607,2.7026,1.3038,2.6835,1.3667,2.2634
2608,1.6315,3.2667,0.6964,1.7256,2.9636
2609,1.0983,1.2583,2.6684,0.1706,1.5564
2610,2.902,1.4866,2.4709,2.7934,0.0621
2611,1.6205,0.0219,0.1838,2.4939,2.4705
2612,2.777,0.5813,0.5984,1.5873,0.7206
2613,3.2271,0.3418,2.8713,1.6602,0.8671
2614,2.4831,2.2394,1.7619,0.156,2.9519
2615,2.2621,0.851,1.0443,0.9157,0.5481
2616,3.0807,3.0409,2.1916,1.1097,0.4462
2617,0.4574,2.7849,2.8354,0.9685,1.0774
2618,3.1779,2.546,2.3092,0.9613,2.141
2619,0.0117,3.0334,2.2006,2.1765,0.637
2620,0.8735,1.97,0.4635,0.3171,1.2361
2621,2.4402,2.0989,0.5106,3.2609,2.7546
2622,1.0575,3.1722,2.109,0.5074,1.278
2623,0.0316,1.4627,0.9364,2.9955,0.9956
2624,1.3424,2.9396,0.4989,0.4787,2.1362
2625,2.8189,2.5442,1.3301,3.1307,2.5484
2626,0.3485,2.1263,1.2873,2.8573,1.0629
2627,1.4286,1.4173,3.1129,2.6206,2.5365
2628,1.6192,1.6909,1.2379,0.4099,0.1343
2629,0.4644,1.2999,2.889,1.072,2.7519
2630,1.1835,1.9158,3.2651,0.9612,3.1768
2631,3.129,0.934,0.6801,1.4837,3.0293
2632,0.8535,3.066,0.9409,3.013,0.0275
2633,3.0976,0.5344,1.3318,0.7028,3.2506
2634,2.5068,0.8314,1.587,3.0622,3.1527
2635,1.9716,3.0839,0.3865,0.2669,3.1797
2636,2.5042,1.0277,1.4253,2.5666,0.1259
2637,0.1919,0.2245,3.0641,3.1198,2.0729
2638,0.4743,1.023,1.5658,0.5302,1.6773
2639,2.6786,2.4424,2.1093,2.6544,1.6505
2640,2.2944,1.6862,1.2435,1.9159,2.9396
2641,0.1825,1.2147,2.4681,1.6631,1.2651
2642,2.0084,0.6028,1.3774,1.6414,1.5579
2643,0.384,1.4604,2.1691,2.1098,1.9612
2644,1.1526,0.8611,0.7386,0.5821,1.7009
2645,0.9117,2.132,0.9869,0.0288,1.7076
2646,1.0803,2.5408,1.4169,0.2303,0.183
2647,1.2542,1.031,1.97,1.8316,1.7738
2648,0.5405,1.3739,2.595,2.9409,1.7015
2649,1.4428,3.2649,2.0433,1.2987,3.2554
2650,2.9143,1.0332,2.5971,0.4588,0.415
2651,2.5583,1.2954,2.304,2.35,0.6117
2652,3.1057,1.2592,1.3294,0.5972,1.0803
2653,2.8155,1.0206,1.4527,0.6575,0.3737
2654,1.0885,1.0476,0.1396,2.671,0.5934
2655,1.001,2.8596,2.9792,2.6401,3.0722
2656,2.2754,2.0465,1.0445,1.0446,3.1489
2657,1.0187,2.4531,2.821,1.4566,2.7585
2658,2.5592,2.2337,2.353,2.7671,2.9704
2659,3.1035,1.8657,1.2204,1.6457,1.1499
2660,0.1125,1.0674,2.4627,1.0278,1.2756
2661,1.6723,0.879,2.2234,2.1969,2.2997
2662,2.3039,2.904,2.3061,1.8153,1.256
2663,1.5873,1.8579,1.9468,0.2116,1.2062
2664,1.005,0.556,1.838,2.9149,1.8611
2665,0.7114,1.0557,1.1453,0.3041,1.0748
2666,2.6107,1.1474,0.702,2.9678,2.9799
2667,2.9584,3.1199,0.6081,0.1496,0.5579
2668,0.8501,0.7759,1.7461,1.9858,0.2104
2669,3.1647,2.1695,1.8099,2.8685,2.069
2670,1.6483,2.9059,1.308,2.2312,1.4719
2671,1.4334,2.2528,0.8348,0.4366,2.1591
2672,1.2239,0.1093,0.986,0.3469,1.0513
2673,1.3811,0.8953,1.2775,1.7489,1.943
2674,0.4674,0.9702,1.8806,2.5856,2.3203
2675,0.7895,1.9923,1.37,0.3761,1.8397
2676,2.6612,2.1103,2.9119,1.5927,1.7793
2677,1.1804,1.4185,0.7002,1.5147,2.2331
2678,2.2197,0.259,0.2455,2.2977,2.7247
2679,2.2171,1.7755,1.4322,3.17,0.529
2680,3.2604,0.0289,2.877,2.6014,0.6878
2681,0.8994,2.93,0.2401,1.9229,2.9385
2682,0.3184,0.9108,2.4257,0.0284,2.389
2683,0.7741,1.8237,1.5734,0.2379,2.1438
2684,2.6133,1.068,0.662,2.1236,0.693
2685,1.9779,0.6369,2.5893,0.4656,1.4332
2686,1.4136,1.4453,0.0494,0.3493,0.0785
2687,0.2724,1.0819,0.0306,1.8222,0.4176
2688,1.2285,1.8963,1.8448,3.2271,1.9996
2689,1.9313,0.2909,2.1536,1.8798,3.2562
2690,1.2648,2.3347,2.2346,0.0082,2.0549
2691,0.7211,2.1211,0.9563,2.4668,0.5449
2692,2.0043,0.6163,1.5574,3.044,0.0911
2693,2.4784,0.3576,2.4997,1.8533,2.1822
2694,1.9823,0.1538,0.7095,0.8192,3.0682
2695,0.9251,0.0663,1.7598,2.61,0.2758
2696,0.6405,2.5888,3.0586,2.5886,2.152
2697,0.0571,0.8101,3.0806,0.6313,1.6617
2698,1.8254,1.801,2.5162,0.024,2.1648
2699,3.1311,1.4253,2.1559,1.0971,2.5496
2700,1.0377,0.4517,2.3097,0.6001,2.9402
2701,1.3247,2.502,1.1181,0.6481,2.2638
2702,0.1565,3.0841,2.5037,0.7236,0.8827
2703,0.0613,0.7286,2.1561,1.2091,0.6853
2704,3.2518,0.4241,0.8137,0.9034,2.0283
2705,1.3852,0.3961,2.0854,1.2918,0.998
2706,1.1652,0.4832,0.4669,3.0597,0.2181
2707,0.0401,0.1777,2.1066,0.7169,1.6646
2708,0.0514,3.1446,0.84,0.5168,0.1558
2709,0.1097,0.1404,2.7473,0.6329,2.5142
2710,3.258,0.0468,0.6732,2.3582,2.9161
2711,1.7395,0.2111,1.4982,2.006,2.3113
2712,1.7364,1.3036,2.6986,1.109,0.9057
2713,0.8431,2.2856,2.4627,0.838,2.8596
2714,0.3246,0.4829,0.3295,0.7904,1.4264
2715,0.4637,0.311,3.1002,2.9506,0.2863
2716,0.7465,0.6221,0.7846,1.2034,1.3223
2717,1.329,0.0199,0.1508,0.887,1.4977
2718,1.4376,2.8744,3.035,3.059,0.6741
2719,3.036,0.2193,2.7593,1.3036,0.5773
2720,0.5762,1.9192,1.3319,1.8998,0.9605
2721,3.0669,0.2498,3.136,2.8066,2.2685
2722,0.171,1.143,1.5145,2.664,0.2811
2723,2.1343,1.5628,0.9065,2.7735,1.0989
2724,0.8626,3.2496,2.8933,3.1752,3.1535
2725,3.0557,2.494,1.996,1.9294,0.0123
2726,1.6717,2.414,1.7199,1.3458,1.7716
2727,1.8273,0.0586,3.0052,0.0196,0.0012
2728,0.9058,2.4509,1.8059,0.594,1.9434
2729,0.6932,1.1222,3.1632,0.5006,2.0098
2730,2.6279,1.9155,3.1063,2.7236,1.4434
2731,2.5601,1.0657,2.3865,1.2087,1.75
2732,1.9598,0.1,2.9817,2.0895,0.5521
2733,0.1694,1.113,1.3153,2.0329,2.3181
2734,2.7764,0.8856,0.6153,3.0666,1.6696
2735,1.2951,2.7787,1.177,3.2761,2.317
2736,1.7416,2.88,3.2545,2.5548,2.4082
2737,1.8012,1.4515,2.9654,2.7944,0.7533
2738,2.0733,1.9515,1.8148,2.1355,1.3119
2739,0.2542,2.7685,0.507,1.6408,2.6326
2740,0.8178,1.1418,2.99,1.4439,0.9456
2741,1.9686,1.8753,2.9489,0.0908,0.9828
2742,3.1904,1.6418,0.2104,1.3268,1.2884
2743,1.3254,1.6561,2.5967,0.33,1.1496
2744,1.2102,2.5802,0.0821,1.1196,0.941
2745,1.6515,0.1991,2.279,0.9559,0.8362
2746,2.9521,2.9685,3.0347,2.2261,2.359
2747,2.5169,0.6422,1.7835,2.853,1.5607
2748,0.4944,0.7854,2.3819,2.3359,2.5776
2749,0.6321,3.1566,1.8364,1.7616,1.0474
2750,2.2038,2.205,2.1014,2.2945,1.6827
2751,3.0136,2.7228,0.5349,0.2075,2.905
2752,1.0544,3.1842,2.8529,0.1284,0.6651
2753,0.2977,1.6066,1.3841,1.005,2.938
2754,1.3449,2.2873,2.4135,0.7952,1.2522
2755,0.4502,1.2083,1.2947,1.8939,1.5513
2756,1.7242,0.4106,2.6494,3.0534,2.29
2757,1.9386,1.8546,0.6293,2.6747,1.5946
2758,1.1863,0.411,0.3903,1.8526,1.9936
2759,0.0633,1.4187,0.3775,1.8036,1.7843
2760,1.308,1.6205,0.1984,0.4066,0.6401
2761,0.5395,1.6786,2.3339,0.3663,0.7557
2762,2.5797,2.2524,0.1875,1.537,3.1901
2763,2.9542,0.1916,0.2953,0.2219,2.2232
2764,0.8709,1.4038,1.9891,1.9418,0.0285
2765,0.2812,2.8091,1.0894,1.1285,0.2544
2766,1.54,0.5534,2.5741,1.5738,0.6774
2767,2.9524,1.8429,1.1937,0.0264,0.6734
2768,1.525,2.8116,2.6445,2.6325,0.3671
2769,2.5972,0.8807,0.3528,0.5671,1.8937
2770,2.801,3.2694,2.4106,0.5236,0.1939
2771,1.9118,1.7711,0.8911,0.0184,1.0254
2772,0.9859,1.4714,3.0836,0.2716,0.072
2773,2.8338,2.0088,2.041,0.9572,0.9861
2774,2.6506,3.1433,1.2827,1.7573,0.0112
2775,0.8404,3.2369,0.2413,1.7708,2.5414
2776,2.008,2.8797,1.2419,0.3741,1.0176
2777,2.0638,0.4528,1.4489,0.2735,2.8779
2778,0.0282,0.1182,2.5223,2.1789,1.8271
2779,2.908,1.7867,0.7146,0.5018,1.0198
2780,3.2071,0.7834,1.2235,1.8281,2.4303
2781,1.2886,2.5656,0.5998,1.291,2.2006
2782,3.1169,1.2228,1.7221,1.019,0.7682
2783,2.1187,2.8518,0.7495,2.5721,1.8389
2784,1.7607,1.8448,1.563,2.6168,0.1086
2785,0.9644,1.9995,0.7059,1.435,0.215
2786,1.9384,1.2044,2.2373,2.485,0.3795
2787,0.2448,0.4368,0.7067,0.7943,2.2796
2788,1.434,1.5648,1.9203,2.6722,0.7966
2789,2.5765,1.1978,3.2314,2.7005,1.2653
2790,1.9792,2.8937,3.2422,2.4356,0.1693
2791,2.8717,2.0923,0.04,2.5797,2.1112
2792,2.9927,3.2146,1.9927,0.5861,2.5622
2793,2.4314,0.5272,3.172,2.3213,1.4516
2794,0.8808,1.9349,2.9438,1.6803,1.5874
2795,1.1071,1.8684,3.0694,2.7895,3.1179
2796,3.2173,1.1314,2.4745,0.5604,0.1599
2797,0.6041,0.9278,0.7668,0.2325,2.2869
2798,3.2249,1.4157,0.5656,0.0277,2.943
2799,1.2125,2.8302,0.5869,2.871,0.8425
2800,2.519,0.4684,1.5115,0.106,2.2729
2801,2.1027,0.4182,2.1515,0.3889,0.1889
2802,1.3196,0.6929,0.3791,0.5728,2.9248
2803,0.5778,0.6607,2.6638,0.912,1.3165
2804,1.4965,1.311,3.0342,1.0895,1.6501
2805,0.4205,0.8417,2.3981,2.6623,0.9562
2806,0.6337,1.0119,1.4006,1.288,2.8926
2807,1.7885,0.4416,1.4145,1.7653,0.5155
2808,2.818,2.8613,0.9237,1.5283,2.9979
2809,2.4577,1.9139,0.0943,1.7026,0.2488
2810,1.4024,1.7048,2.2418,0.1302,1.3856
2811,2.5267,1.0759,1.3461,1.369,1.9085
2812,2.0431,1.4804,1.271,0.9026,0.49
2813,3.0619,2.234,0.8632,2.5921,2.1606
2814,1.9433,0.0751,1.4556,0.5574,0.5098
2815,0.6265,3.0574,2.6029,0.9672,0.0096
2816,0.1543,2.2466,0.8094,2.6002,3.2015
2817,0.9391,0.7055,3.2711,0.8647,0.5187
2818,0.7422,1.5231,3.2066,1.071,1.266
2819,1.1789,0.2659,2.6432,2.0795,2.0231
2820,1.7519,1.4322,0.162,0.3868,0.331
2821,0.2272,1.6437,3.1658,2.2562,1.5523
2822,0.5877,0.5884,2.0516,1.5524,0.926
2823,2.7452,1.6632,3.2406,1.8805,2.3837
2824,2.1904,2.158,2.7538,1.3311,0.5607
2825,1.0121,0.6313,0.0646,0.2662,2.7342
2826,1.6465,1.7246,2.5369,0.1774,2.2864
2827,2.0043,0.9699,3.1504,2.0955,1.9445
2828,2.9766,0.9657,2.665,3.2636,1.375
2829,1.7206,0.2755,2.3123,0.0042,3.1614
2830,3.14,1.162,1.521,0.5721,2.0342
2831,0.4465,2.4574,2.6527,1.9221,2.9971
2832,3.0018,1.0153,0.7453,2.1369,3.0248
2833,0.2857,0.1599,1.5199,3.124,2.8772
2834,0.5156,1.9469,2.0372,2.9933,0.8199
2835,0.0089,1.2741,0.3145,1.192,3.0642
2836,1.6521,2.7534,3.1172,3.0721,1.6031
2837,0.6359,0.3133,1.4793,2.9983,0.9634
2838,1.0501,3.1774,2.9896,2.4726,2.2717
2839,0.7586,0.2269,1.6297,0.6654,0.5695
2840,0.6898,1.5456,2.0649,2.3232,0.5523
2841,1.5722,1.8113,3.2517,3.2402,2.2351
2842,2.1787,2.7553,0.7276,0.4771,0.9515
2843,0.624,0.7561,0.2158,2.7346,2.5563
2844,1.6297,2.1017,1.5709,2.4201,1.2813
2845,0.8,1.2338,2.134,0.5896,3.0456
2846,1.3646,0.5474,2.4986,0.596,1.8483
2847,0.4507,0.8756,0.3801,2.7079,1.6858
2848,1.8864,0.5432,2.3009,1.5058,2.3852
2849,1.0088,1.9165,3.0571,0.9772,2.0763
2850,1.4616,1.9571,2.627,1.3597,2.5999
2851,1.2749,0.0749,2.413,0.1624,1.1592
2852,2.7995,2.9249,1.7455,2.7445,0.9123
2853,1.617,2.6738,1.9874,3.23,0.0685
2854,1.7416,2.2439,0.0634,2.5758,0.6987
2855,0.3687,1.354,3.0354,0.8774,2.3649
2856,0.0466,1.5673,2.9617,1.2015,2.2326
2857,2.3934,0.0387,2.1445,2.8476,1.6019
2858,0.7999,0.7448,1.5971,2.2443,2.7463
2859,2.4394,0.5616,1.1719,2.7928,1.1286
2860,2.3185,0.9516,2.4262,0.6242,2.4642
2861,2.5746,0.7434,2.7756,2.7411,2.5387
2862,1.5092,2.3971,0.9027,0.436,2.988
2863,0.1104,2.3563,2.4949,2.0372,2.3949
2864,2.8905,1.4249,2.8738,1.1413,2.4372
2865,2.0294,1.8402,3.0852,1.4443,2.4514
2866,1.6369,0.0105,2.2327,0.3037,3.2166
2867,2.3235,0.533,3.0786,2.6441,0.912
2868,2.3934,2.9763,1.9693,0.4785,0.7695
2869,1.1953,0.7243,1.659,1.3955,2.7165
2870,2.895,2.8238,0.2833,2.9493,1.9565
2871,2.5314,1.3576,1.3159,0.4615,0.0091
2872,0.8648,2.8688,2.6881,2.1379,2.0969
2873,3.0619,2.2889,1.2125,1.2446,0.101
2874,2.3763,3.2123,1.4294,2.7009,2.0798
2875,1.3665,1.4353,2.0532,0.2403,2.9312
2876,1.6788,0.2347,2.8078,1.0495,1.1372
2877,0.8195,0.2755,2.281,1.6771,2.059
2878,2.4241,2.787,1.1327,2.4596,0.8094
2879,1.8664,2.0345,3.1115,0.3638,2.9444
2880,1.1395,1.0803,2.8312,2.3993,1.5703
2881,0.3225,1.6326,2.2337,1.8173,1.4767
2882,2.8872,2.8583,2.7193,3.2422,1.4307
2883,0.1937,0.8813,0.2401,0.9244,1.7041
2884,3.06,0.7628,2.8502,1.5468,0.9213
2885,2.0035,2.1313,2.89,2.5946,2.6185
2886,1.9783,1.8634,2.1606,0.6867,0.838
2887,1.342,0.7486,0.6722,2.38,0.1796
2888,2.6221,2.9211,1.4578,0.3957,0.4291
2889,1.2187,1.7128,0.5221,0.6894,3.2452
2890,2.4562,3.0338,1.1164,1.6283,2.0648
2891,0.8445,2.0708,2.6828,1.342,1.4575
2892,1.774,2.7724,3.2622,1.2375,0.5796
2893,0.4717,0.5844,0.8446,2.5488,1.7178
2894,0.1949,2.8107,2.3652,1.7634,2.6491
2895,1.2986,2.5207,0.1329,3.1588,2.4854
2896,0.4632,0.3086,2.2331,1.0039,1.963
2897,0.7483,2.2784,0.0059,2.7674,2.8731
2898,1.0164,2.6085,0.729,3.0447,1.4303
2899,1.448,0.2741,2.1688,2.1386,0.9716
2900,3.0228,0.7956,3.1425,2.3135,1.626
2901,1.4522,0.7371,0.3964,2.1995,3.0091
2902,0.2484,1.3269,2.261,1.9951,0.8399
2903,0.4189,0.9601,2.5403,1.5056,1.0549
2904,0.3928,2.5748,2.454,1.9901,1.302
2905,2.3892,0.5755,2.2902,0.2662,3.1328
2906,0.3761,1.3797,2.8815,1.3682,1.4108
2907,0.7285,2.0832,0.1192,0.9964,1.3628
2908,0.2641,1.6585,0.7516,2.9282,1.3056
2909,1.2454,1.7078,0.8112,0.7794,1.3191
2910,1.2496,2.0257,1.8315,2.5578,1.6105
2911,0.2336,0.7932,1.8049,1.2501,1.5005
2912,0.2879,0.0114,0.8322,0.1542,3.0288
2913,2.9441,0.7688,1.332,1.7914,0.2238
2914,2.1709,2.9403,0.7892,1.6945,3.0001
2915,2.5112,2.0643,1.2638,2.0553,0.7585
2916,2.6551,1.1347,1.2936,0.0641,0.3772
2917,1.5596,2.7746,0.875,2.2381,0.2617
2918,2.7508,1.6422,1.7578,2.5346,1.0558
2919,3.0733,1.0695,2.3144,1.0057,2.1447
2920,1.2321,2.7825,1.9991,0.7506,2.7468
2921,0.3231,0.4247,1.0534,2.4381,1.3856
2922,2.5386,1.1612,0.4485,0.2685,0.9778
2923,0.5667,2.0093,1.763,2.3962,2.0799
2924,0.2361,3.196,1.7616,2.2298,1.065
2925,0.9095,2.9664,0.1225,1.7249,0.3597
2926,2.6979,1.7306,1.3708,1.7829,2.7776
2927,0.1904,1.3057,0.501,0.3139,1.8031
2928,2.1905,1.1927,1.351,0.6943,1.4165
2929,1.3254,3.2087,0.1859,3.0421,3.1888
2930,3.1787,2.7201,2.2045,0.4579,1.5217
2931,2.7777,0.6958,0.2667,1.4611,1.1632
2932,1.2043,3.2193,1.9969,2.8363,1.7342
2933,2.3986,0.6526,0.0659,1.5639,0.2732
2934,1.936,1.7013,3.1561,0.5251,2.7298
2935,2.4788,1.076,2.4547,2.5114,1.0128
2936,1.2385,1.3228,2.6619,1.2588,0.03
2937,3.2083,2.0919,0.0528,3.2171,2.5946
2938,2.7508,0.4768,1.9799,2.514,0.4994
2939,2.8765,0.0309,2.42,0.6445,1.0959
2940,0.3742,0.6835,2.6404,2.7252,1.3962
2941,1.8408,2.9643,2.1472,1.0134,1.3059
2942,2.1614,1.6877,0.8766,2.2155,0.2774
2943,2.3811,2.8797,2.2141,1.2133,3.2612
2944,0.0676,1.6821,2.928,1.1129,0.8405
2945,1.4689,1.8789,2.5217,0.9444,1.46
2946,1.3799,2.5551,2.3341,3.1614,1.0807
2947,1.3346,1.3647,2.4312,2.8831,0.3384
2948,0.0679,2.0374,3.0853,3.2053,0.9377
2949,2.0964,2.447,2.4131,2.4099,2.0796
2950,0.5967,2.137,0.4614,0.0235,2.7025
2951,1.3321,1.9005,2.6563,2.8411,3.108
2952,1.9375,2.6299,0.1503,2.4644,2.0371
2953,0.9034,2.4145,1.4025,1.9943,1.2135
2954,1.8855,2.4423,0.5852,1.7425,1.8597
2955,0.038,1.8045,0.6845,2.4159,0.5062
2956,1.5128,0.6289,2.7054,2.3659,1.0726
2957,1.1937,2.8654,2.5742,0.9287,3.0403
2958,1.0503,0.1234,1.5739,2.6387,0.2181
2959,1.1569,1.9817,0.3417,3.2755,0.5206
2960,3.0738,2.6885,1.1173,0.8205,2.2505
2961,0.4521,1.4505,0.0604,3.1325,0.8064
2962,1.18,1.5165,3.1454,3.0842,1.3596
2963,0.2389,0.3582,1.6924,0.7588,1.0451
2964,2.7939,2.5098,2.0844,1.2214,0.2941
2965,0.1113,2.4099,1.4036,0.5576,1.1329
2966,2.0377,2.0461,2.1176,1.093,3.2422
2967,2.023,2.1086,3.1265,0.554,2.1033
2968,0.4515,1.4104,2.9725,0.9618,1.7817
2969,0.9818,0.7901,2.8139,1.5403,1.2191
2970,1.3276,2.0842,0.5358,0.705,2.5394
2971,0.5079,0.8016,2.2166,3.0183,0.4602
2972,0.0829,3.0889,0.9672,0.0244,2.6568
2973,0.7305,3.117,2.5193,0.5806,0.8611
2974,1.2872,0.2817,2.7417,1.119,1.0277
2975,0.3922,2.5532,1.9006,1.0149,2.6652
2976,2.8531,2.2461,0.9968,0.1491,0.5544
2977,3.2376,2.6012,3.0571,0.9594,0.1358
2978,0.943,0.4164,1.3831,2.619,0.9143
2979,1.24,1.4386,2.3279,1.0972,0.8215
2980,1.9736,3.1061,2.7661,1.1334,2.6219
2981,0.5099,0.63,2.5056,1.7214,2.4083
2982,0.2454,2.2662,1.516,3.0799,2.2134
2983,0.0801,1.1874,1.3076,2.5037,2.8329
2984,2.6069,2.3034,2.9451,0.8205,2.6199
2985,2.518,2.4533,0.8717,1.451,3.0041
2986,2.9738,2.7233,0.8803,1.4359,2.1697
2987,2.6056,1.2452,0.081,2.7772,2.4388
2988,1.2199,1.6693,2.6824,2.049,2.6695
2989,0.2681,0.1727,1.9723,2.4577,2.8668
2990,2.0296,0.5938,1.7137,1.5595,0.0076
2991,0.3773,2.9039,1.3124,0.5171,0.4493
2992,3.0302,1.7686,0.7832,0.3522,1.0026
2993,3.0116,2.015,0.9798,2.2641,1.3259
2994,2.8218,1.8074,1.6767,0.1651,0.4513
2995,2.5036,2.7364,2.5738,1.8174,1.8141
2996,2.1789,2.3984,2.0418,1.5582,1.421
2997,2.136,3.033,0.2302,1.8877,0.7433
2998,2.8255,2.0989,3.2094,1.337,2.9083
2999,0.5555,2.8226,1.7076,0.9006,1.6322
3000,3.2734,0.2201,1.4082,0.4782,1.866
3001,2.6408,2.091,0.8648,1.4248,0.1006
3002,2.6794,2.8677,1.9988,1.9761,2.5322
3003,1.0661,1.7265,0.9617,0.4824,2.7004
3004,2.3789,3.1852,2.9702,2.6019,1.4204
3005,0.9546,2.8764,3.0732,2.5978,0.4646
3006,2.9471,1.2318,0.4315,0.5931,3.1636
3007,1.0956,2.265,0.0644,3.0549,2.3426
3008,2.8267,2.7721,1.6628,0.3282,2.804
3009,0.8453,2.2126,1.831,1.8812,2.6703
3010,2.9275,0.1529,0.1567,3.2352,2.8273
3011,1.888,0.0267,1.1779,2.5794,0.9469
3012,0.3019,2.3377,3.0689,2.0342,0.5338
3013,1.8881,1.7204,1.0695,0.4221,0.4989
3014,1.5115,2.5867,3.2514,0.3308,0.9388
3015,1.6403,1.7909,2.7929,2.8031,2.721
3016,2.7477,0.0045,2.6713,2.5709,0.6232
3017,3.087,0.2274,0.4019,1.2626,2.1175
3018,0.0882,2.766,2.3257,2.9263,1.0054
