,PP01,PS01,RH01,TX01,WD01,WD02,hour,year,dayc
28822,0.0,1018.9,56,23.3,2.3,90.0,22,1988,105
28823,0.0,1018.6,57,23.3,2.3,90.0,23,1988,105
28824,0.0,1017.8,61,22.9,2.5,90.0,0,1988,106
28825,0.0,1017.2,62,23.0,2.1,90.0,1,1988,106
28826,0.0,1016.6,61,23.2,1.6,90.0,2,1988,106
28827,0.0,1016.5,67,22.8,0.1,0.0,3,1988,106
28828,0.1,1016.7,70,21.6,1.4,202.5,4,1988,106
28829,0.3,1017.2,78,20.6,0.6,157.5,5,1988,106
28830,0.0,1017.4,81,20.5,0.2,0.0,6,1988,106
28831,0.0,1018.0,79,20.8,0.1,0.0,7,1988,106
28832,0.0,1018.6,78,21.1,1.0,202.5,8,1988,106
28833,0.0,1018.6,79,21.7,1.5,112.5,9,1988,106
28834,3.5,1019.3,83,21.5,1.5,22.5,10,1988,106
28835,7.0,1018.8,92,21.0,2.6,67.5,11,1988,106
28836,0.5,1018.1,87,21.7,0.8,45.0,12,1988,106
28837,0.0,1017.2,84,22.8,0.8,67.5,13,1988,106
28838,0.2,1016.6,83,23.2,0.4,90.0,14,1988,106
28839,0.5,1016.3,82,23.0,0.3,90.0,15,1988,106
28840,0.0,1015.8,83,23.0,0.5,67.5,16,1988,106
28841,0.1,1016.0,86,22.8,0.4,90.0,17,1988,106
28842,0.5,1016.5,87,22.3,1.2,202.5,18,1988,106
28843,0.5,1016.4,88,21.9,0.3,157.5,19,1988,106
28844,0.1,1016.0,91,21.6,0.1,0.0,20,1988,106
28845,0.0,1016.5,92,22.1,1.0,67.5,21,1988,106
28846,0.0,1016.6,91,21.9,1.6,90.0,22,1988,106
28847,0.0,1017.0,92,21.6,0.1,0.0,23,1988,106
28848,0.0,1016.3,92,21.7,0.2,0.0,0,1988,107
28849,0.0,1015.3,92,21.6,0.2,0.0,1,1988,107
28850,0.1,1014.9,92,21.5,0.1,0.0,2,1988,107
28851,0.4,1014.3,93,21.2,1.0,225.0,3,1988,107
28852,0.0,1014.1,93,21.1,0.1,0.0,4,1988,107
28853,0.0,1014.7,94,20.9,1.0,225.0,5,1988,107
28854,0.0,1015.2,95,20.8,1.3,247.5,6,1988,107
28855,0.1,1015.4,93,20.9,1.2,225.0,7,1988,107
28856,0.0,1015.8,93,21.2,0.2,0.0,8,1988,107
28857,0.0,1015.2,93,22.6,0.2,0.0,9,1988,107
28858,0.0,1014.7,80,24.9,0.9,270.0,10,1988,107
28859,0.0,1014.2,82,25.7,0.6,270.0,11,1988,107
28860,0.0,1013.0,66,28.5,0.9,225.0,12,1988,107
28861,0.0,1012.0,62,30.1,2.1,337.5,13,1988,107
28862,0.0,1011.5,63,28.0,2.9,315.0,14,1988,107
28863,0.0,1011.0,67,26.6,1.6,337.5,15,1988,107
28864,0.0,1010.7,70,26.0,1.7,315.0,16,1988,107
28865,0.0,1010.8,72,25.8,1.0,270.0,17,1988,107
28866,0.0,1010.9,80,25.4,1.3,202.5,18,1988,107
28867,0.2,1012.0,84,24.1,1.8,292.5,19,1988,107
28868,0.3,1012.7,88,23.1,2.1,292.5,20,1988,107
28869,0.5,1013.2,88,22.2,2.3,292.5,21,1988,107
28870,1.0,1012.9,90,22.3,2.1,270.0,22,1988,107
28871,0.5,1012.8,90,22.2,2.8,315.0,23,1988,107
28872,3.0,1012.4,89,20.7,4.5,270.0,0,1988,108
28873,0.1,1012.4,90,21.6,2.6,270.0,1,1988,108
28874,0.0,1012.5,88,21.1,3.1,315.0,2,1988,108
28875,0.0,1012.4,89,20.2,3.1,292.5,3,1988,108
28876,0.0,1012.4,92,19.8,0.4,247.5,4,1988,108
28877,0.0,1012.9,87,19.8,1.2,157.5,5,1988,108
28878,0.2,1014.0,85,19.7,1.4,135.0,6,1988,108
28879,0.3,1014.3,85,19.5,1.2,135.0,7,1988,108
28880,0.0,1014.4,83,20.1,1.7,90.0,8,1988,108
28881,0.0,1014.6,66,21.2,3.6,67.5,9,1988,108
28882,0.0,1014.7,59,22.6,5.7,67.5,10,1988,108
28883,0.0,1014.4,58,22.9,4.2,67.5,11,1988,108
28884,0.0,1013.9,51,23.6,5.2,67.5,12,1988,108
28885,0.0,1013.1,49,23.9,4.6,67.5,13,1988,108
28886,0.0,1012.3,48,24.4,5.3,45.0,14,1988,108
28887,0.0,1011.4,52,23.2,8.0,67.5,15,1988,108
28888,0.0,1010.8,37,23.7,5.8,67.5,16,1988,108
28889,0.0,1010.7,31,23.0,5.2,90.0,17,1988,108
28890,0.0,1010.7,36,22.5,5.8,67.5,18,1988,108
28891,0.0,1010.9,45,21.2,5.6,67.5,19,1988,108
28892,0.0,1010.9,50,20.6,4.4,67.5,20,1988,108
28893,0.0,1011.3,53,20.3,5.1,67.5,21,1988,108
28894,0.0,1011.2,54,20.1,4.1,67.5,22,1988,108
28895,0.0,1010.8,56,19.9,4.0,67.5,23,1988,108
28896,0.0,1010.1,57,19.8,1.4,90.0,0,1988,109
28897,0.0,1009.4,61,19.2,0.1,0.0,1,1988,109
28898,0.0,1008.9,61,19.6,0.2,0.0,2,1988,109
28899,0.0,1008.4,63,19.8,1.7,157.5,3,1988,109
28900,0.0,1008.6,63,19.9,2.0,157.5,4,1988,109
28901,0.0,1008.9,66,19.5,2.0,157.5,5,1988,109
28902,0.0,1008.9,68,19.3,1.2,157.5,6,1988,109
28903,0.0,1009.4,68,19.6,1.9,157.5,7,1988,109
28904,0.0,1009.7,69,20.2,1.0,180.0,8,1988,109
28905,0.0,1010.3,66,21.3,0.1,0.0,9,1988,109
28906,0.0,1010.3,66,24.1,1.0,292.5,10,1988,109
28907,0.0,1009.8,63,26.1,1.4,270.0,11,1988,109
28908,0.0,1009.2,65,26.5,2.6,292.5,12,1988,109
28909,0.0,1008.3,66,26.9,2.5,292.5,13,1988,109
28910,0.0,1007.8,67,26.6,2.2,270.0,14,1988,109
28911,0.0,1007.8,62,26.9,2.9,270.0,15,1988,109
28912,0.0,1008.0,65,26.2,2.0,270.0,16,1988,109
28913,0.0,1007.3,69,25.8,1.2,270.0,17,1988,109
28914,0.0,1007.2,70,25.5,0.2,0.0,18,1988,109
28915,0.0,1007.6,72,25.0,0.9,337.5,19,1988,109
28916,0.0,1008.1,74,24.7,0.2,0.0,20,1988,109
28917,0.0,1007.8,79,24.3,0.8,157.5,21,1988,109
28918,0.0,1007.9,81,23.6,2.2,157.5,22,1988,109
28919,0.0,1008.0,80,23.4,2.3,157.5,23,1988,109
28920,0.0,1007.2,78,23.2,2.0,180.0,0,1988,110
28921,0.0,1006.9,81,22.9,0.2,0.0,1,1988,110
28922,0.1,1006.9,78,23.0,0.8,157.5,2,1988,110
28923,0.4,1007.2,85,22.3,1.3,157.5,3,1988,110
28924,0.5,1006.9,88,21.9,1.5,157.5,4,1988,110
28925,0.5,1006.7,89,21.7,2.9,157.5,5,1988,110
28926,0.5,1007.5,88,21.6,0.8,157.5,6,1988,110
28927,1.5,1008.2,88,21.6,0.8,112.5,7,1988,110
28928,9.0,1008.7,91,21.6,0.5,157.5,8,1988,110
28929,6.5,1009.2,92,21.2,0.4,157.5,9,1988,110
28930,7.0,1010.0,92,21.1,0.6,225.0,10,1988,110
28931,8.5,1010.3,92,20.6,2.1,157.5,11,1988,110
28932,8.0,1009.5,89,20.7,2.2,157.5,12,1988,110
28933,6.5,1008.7,91,20.7,2.6,180.0,13,1988,110
28934,4.0,1007.5,87,21.1,1.1,157.5,14,1988,110
28935,3.0,1006.3,93,21.5,0.4,180.0,15,1988,110
28936,0.5,1006.7,93,21.6,0.4,292.5,16,1988,110
28937,4.5,1006.3,93,21.7,0.8,90.0,17,1988,110
28938,3.0,1006.6,93,21.9,0.6,22.5,18,1988,110
28939,1.0,1006.1,93,22.4,1.4,90.0,19,1988,110
28940,0.5,1006.7,92,22.2,0.7,180.0,20,1988,110
28941,0.0,1007.8,92,22.1,0.7,135.0,21,1988,110
28942,0.0,1008.0,92,22.0,0.7,90.0,22,1988,110
28943,0.0,1008.1,94,21.9,0.2,0.0,23,1988,110
28944,0.0,1008.2,95,22.0,0.4,315.0,0,1988,111
28945,0.0,1007.9,95,21.4,0.9,157.5,1,1988,111
28946,0.0,1007.7,94,21.4,0.1,0.0,2,1988,111
28947,0.0,1007.6,95,21.2,0.2,0.0,3,1988,111
28948,0.0,1007.8,95,21.3,0.2,0.0,4,1988,111
28949,0.0,1008.1,94,21.1,0.5,112.5,5,1988,111
28950,0.0,1008.5,95,21.1,0.2,0.0,6,1988,111
28951,0.0,1009.1,94,21.2,0.7,180.0,7,1988,111
28952,0.0,1009.6,93,21.6,0.6,112.5,8,1988,111
28953,0.0,1009.7,89,22.1,3.2,90.0,9,1988,111
28954,0.2,1009.9,90,21.1,4.1,67.5,10,1988,111
28955,0.0,1010.0,86,21.6,3.2,90.0,11,1988,111
28956,0.0,1009.9,70,21.7,4.3,112.5,12,1988,111
28957,0.0,1009.2,66,23.1,3.1,112.5,13,1988,111
28958,0.0,1008.5,56,24.6,4.2,90.0,14,1988,111
28959,0.0,1008.5,52,24.8,5.6,67.5,15,1988,111
28960,0.0,1008.8,54,23.8,5.2,67.5,16,1988,111
28961,0.0,1009.5,66,22.4,5.2,67.5,17,1988,111
28962,0.0,1010.3,72,21.5,6.4,67.5,18,1988,111
28963,0.0,1011.0,73,20.2,7.0,67.5,19,1988,111
28964,0.0,1011.1,74,19.4,7.7,67.5,20,1988,111
28965,0.0,1010.9,69,19.2,9.2,67.5,21,1988,111
28966,0.0,1010.9,71,19.2,7.3,67.5,22,1988,111
28967,0.0,1010.6,72,19.2,7.4,67.5,23,1988,111
28968,0.2,1010.3,76,18.9,6.3,67.5,0,1988,112
28969,0.5,1010.2,83,18.6,4.9,90.0,1,1988,112
28970,0.0,1009.5,84,18.8,4.0,90.0,2,1988,112
28971,0.0,1009.1,84,18.9,3.8,90.0,3,1988,112
28972,0.1,1009.4,87,18.9,4.3,90.0,4,1988,112
28973,0.1,1009.6,89,18.8,3.7,90.0,5,1988,112
28974,1.0,1010.3,90,18.3,3.4,90.0,6,1988,112
28975,0.4,1011.3,89,17.8,4.1,67.5,7,1988,112
28976,0.6,1011.5,89,17.2,6.0,67.5,8,1988,112
28977,2.0,1012.7,88,16.8,4.4,90.0,9,1988,112
28978,2.0,1013.1,87,16.2,4.6,67.5,10,1988,112
28979,0.0,1012.4,86,16.1,4.3,90.0,11,1988,112
28980,0.0,1011.7,85,15.9,5.2,90.0,12,1988,112
28981,0.2,1011.7,88,15.9,3.1,90.0,13,1988,112
28982,1.3,1010.7,88,15.9,4.7,90.0,14,1988,112
28983,1.5,1011.0,86,15.8,4.8,67.5,15,1988,112
28984,1.0,1011.2,86,15.3,4.0,67.5,16,1988,112
28985,4.5,1012.6,90,15.1,2.9,90.0,17,1988,112
28986,3.0,1013.3,90,15.3,2.1,90.0,18,1988,112
28987,2.5,1013.4,88,14.8,3.5,90.0,19,1988,112
28988,3.5,1013.6,88,15.0,2.6,67.5,20,1988,112
28989,2.0,1013.5,88,14.9,4.3,90.0,21,1988,112
28990,6.0,1013.7,87,15.0,3.5,90.0,22,1988,112
28991,7.0,1014.0,91,15.3,1.2,90.0,23,1988,112
28992,4.5,1013.3,93,15.1,1.5,90.0,0,1988,113
28993,0.5,1012.5,91,15.3,2.9,90.0,1,1988,113
28994,1.5,1012.2,92,15.1,1.7,67.5,2,1988,113
28995,0.0,1012.2,93,15.3,1.6,90.0,3,1988,113
28996,0.0,1012.5,93,15.3,0.7,202.5,4,1988,113
28997,0.5,1012.8,94,15.4,0.5,180.0,5,1988,113
28998,0.5,1013.2,94,15.5,0.8,135.0,6,1988,113
28999,0.5,1014.0,94,15.5,0.3,202.5,7,1988,113
29000,0.5,1014.6,95,15.8,0.2,0.0,8,1988,113
29001,0.4,1014.8,94,16.1,2.1,112.5,9,1988,113
29002,0.0,1014.7,93,16.3,1.4,135.0,10,1988,113
29003,0.0,1014.8,86,17.0,1.5,90.0,11,1988,113
29004,0.0,1014.6,79,17.4,0.8,135.0,12,1988,113
29005,0.0,1014.2,71,18.1,0.8,112.5,13,1988,113
29006,0.0,1013.1,64,19.8,0.8,112.5,14,1988,113
29007,0.0,1012.5,50,21.6,0.5,22.5,15,1988,113
29008,0.0,1012.5,37,22.4,3.6,67.5,16,1988,113
29009,0.0,1012.8,40,21.3,4.0,67.5,17,1988,113
29010,0.0,1013.6,41,20.4,3.9,67.5,18,1988,113
29011,0.0,1014.2,51,19.5,1.8,67.5,19,1988,113
29012,0.0,1015.0,59,18.7,2.2,67.5,20,1988,113
29013,0.0,1015.6,68,17.9,1.0,157.5,21,1988,113
29014,0.0,1015.6,70,17.2,0.9,135.0,22,1988,113
29015,0.0,1015.3,69,17.0,0.2,0.0,23,1988,113
29016,0.0,1014.6,64,16.8,0.7,135.0,0,1988,114
29017,0.0,1014.2,62,16.6,0.2,0.0,1,1988,114
29018,0.0,1013.6,64,16.0,0.2,0.0,2,1988,114
29019,0.0,1013.2,67,15.7,0.3,135.0,3,1988,114
29020,0.0,1013.0,69,15.2,0.2,0.0,4,1988,114
29021,0.0,1013.2,72,14.9,2.6,67.5,5,1988,114
29022,0.0,1013.6,47,17.8,3.6,67.5,6,1988,114
29023,0.0,1014.1,44,19.6,3.8,67.5,7,1988,114
29024,0.0,1014.6,40,21.3,4.3,67.5,8,1988,114
29025,0.0,1014.8,36,24.7,3.2,67.5,9,1988,114
29026,0.0,1014.6,29,26.9,3.0,90.0,10,1988,114
29027,0.0,1014.3,26,28.2,4.0,90.0,11,1988,114
29028,0.0,1013.8,26,28.6,3.4,90.0,12,1988,114
29029,0.0,1013.6,28,29.3,4.6,90.0,13,1988,114
29030,0.0,1013.0,27,28.3,4.8,90.0,14,1988,114
29031,0.0,1012.9,34,27.5,4.3,90.0,15,1988,114
29032,0.0,1013.0,35,26.3,4.1,112.5,16,1988,114
29033,0.0,1013.4,37,25.8,2.5,112.5,17,1988,114
29034,0.0,1014.0,39,24.8,3.0,112.5,18,1988,114
29035,0.0,1014.7,40,23.9,3.2,90.0,19,1988,114
29036,0.0,1015.1,47,23.3,3.2,90.0,20,1988,114
29037,0.0,1015.3,47,22.9,2.7,67.5,21,1988,114
29038,0.0,1015.6,46,22.7,1.1,67.5,22,1988,114
29039,0.0,1015.4,52,21.6,0.9,90.0,23,1988,114
29040,0.0,1015.3,57,20.5,0.2,0.0,0,1988,115
29041,0.0,1015.2,58,20.2,1.2,157.5,1,1988,115
29042,0.0,1015.0,57,20.0,1.6,157.5,2,1988,115
29043,0.0,1014.9,59,19.7,2.6,157.5,3,1988,115
29044,0.0,1015.0,61,19.3,1.7,157.5,4,1988,115
29045,0.0,1015.6,62,18.9,2.6,157.5,5,1988,115
29046,0.0,1016.1,65,18.7,0.9,180.0,6,1988,115
29047,0.0,1016.8,66,19.1,0.9,180.0,7,1988,115
29048,0.0,1017.6,60,21.6,0.8,180.0,8,1988,115
29049,0.0,1017.5,51,24.3,0.5,180.0,9,1988,115
29050,0.0,1017.0,47,27.2,0.6,337.5,10,1988,115
29051,0.0,1016.2,39,29.7,2.4,45.0,11,1988,115
29052,0.0,1015.4,43,30.4,1.9,315.0,12,1988,115
29053,0.0,1014.7,30,31.4,3.3,112.5,13,1988,115
29054,0.0,1014.2,36,30.8,4.2,112.5,14,1988,115
29055,0.0,1014.0,40,30.4,3.2,112.5,15,1988,115
29056,0.0,1014.2,41,29.8,3.4,90.0,16,1988,115
29057,0.0,1015.2,46,28.7,1.5,90.0,17,1988,115
29058,0.0,1015.9,50,26.8,2.3,112.5,18,1988,115
29059,0.0,1016.5,55,25.4,2.7,112.5,19,1988,115
29060,0.0,1017.1,57,24.9,2.2,112.5,20,1988,115
29061,0.0,1017.5,59,24.5,2.3,90.0,21,1988,115
29062,0.0,1017.5,59,24.2,2.4,90.0,22,1988,115
29063,0.0,1017.3,59,23.5,0.9,157.5,23,1988,115
29064,0.0,1016.8,62,22.6,0.4,157.5,0,1988,116
29065,0.0,1016.3,65,22.0,0.4,180.0,1,1988,116
29066,0.0,1016.0,65,21.8,0.2,0.0,2,1988,116
29067,0.0,1016.0,71,21.2,0.8,180.0,3,1988,116
29068,0.0,1016.1,73,20.6,0.6,180.0,4,1988,116
29069,0.0,1016.4,68,20.7,0.5,157.5,5,1988,116
29070,0.0,1016.6,69,20.8,1.4,157.5,6,1988,116
29071,0.0,1016.9,68,21.2,0.7,157.5,7,1988,116
29072,0.0,1016.9,63,23.4,0.3,180.0,8,1988,116
29073,0.0,1016.9,56,25.6,0.1,0.0,9,1988,116
29074,0.0,1016.3,51,27.2,0.4,225.0,10,1988,116
29075,0.0,1015.7,40,29.5,1.3,337.5,11,1988,116
29076,0.0,1015.3,38,29.9,2.4,90.0,12,1988,116
29077,0.0,1014.3,36,30.9,3.2,112.5,13,1988,116
29078,0.0,1013.9,45,31.0,2.6,337.5,14,1988,116
29079,0.0,1013.6,56,28.3,1.0,315.0,15,1988,116
29080,0.0,1013.2,49,28.7,2.2,90.0,16,1988,116
29081,0.0,1013.2,50,28.3,1.8,112.5,17,1988,116
29082,0.0,1014.3,52,27.3,1.3,112.5,18,1988,116
29083,0.3,1014.8,69,24.8,1.8,112.5,19,1988,116
29084,0.0,1015.8,74,24.4,0.8,225.0,20,1988,116
29085,4.0,1016.3,86,23.3,0.3,315.0,21,1988,116
29086,2.5,1016.6,89,22.8,0.3,112.5,22,1988,116
29087,4.5,1016.3,92,22.5,1.1,360.0,23,1988,116
29088,9.5,1016.0,92,21.9,1.8,337.5,0,1988,117
29089,7.0,1015.0,92,21.5,1.1,360.0,1,1988,117
29090,3.5,1013.7,93,21.6,0.6,67.5,2,1988,117
29091,1.5,1012.6,92,21.5,1.8,67.5,3,1988,117
29092,0.0,1012.7,92,21.7,0.4,337.5,4,1988,117
29093,0.0,1013.2,92,21.4,0.9,270.0,5,1988,117
29094,0.0,1013.2,92,21.5,1.5,180.0,6,1988,117
29095,0.0,1014.0,92,21.6,0.2,0.0,7,1988,117
29096,0.5,1014.7,91,21.7,1.3,315.0,8,1988,117
29097,1.5,1015.1,94,21.5,1.4,337.5,9,1988,117
29098,3.5,1014.5,93,21.5,0.5,180.0,10,1988,117
29099,0.0,1013.8,92,22.0,1.3,45.0,11,1988,117
29100,0.5,1013.5,91,22.7,1.9,22.5,12,1988,117
29101,0.0,1012.7,91,22.8,1.1,45.0,13,1988,117
29102,0.0,1011.6,89,23.8,1.2,45.0,14,1988,117
29103,0.0,1010.7,83,24.9,3.8,67.5,15,1988,117
29104,0.0,1009.9,80,25.3,3.5,67.5,16,1988,117
29105,0.0,1009.9,79,25.3,2.1,45.0,17,1988,117
29106,0.0,1010.4,78,25.2,1.7,45.0,18,1988,117
29107,0.0,1010.8,79,25.0,2.8,67.5,19,1988,117
29108,0.0,1011.4,79,24.7,2.2,67.5,20,1988,117
29109,0.0,1011.5,79,24.7,3.4,67.5,21,1988,117
29110,0.0,1011.2,79,24.6,3.5,67.5,22,1988,117
29111,0.0,1011.1,79,24.6,2.2,90.0,23,1988,117
29112,0.0,1010.7,81,24.4,0.1,0.0,0,1988,118
29113,0.0,1009.6,83,24.1,0.1,0.0,1,1988,118
29114,0.0,1009.1,85,23.8,0.6,270.0,2,1988,118
29115,0.0,1008.2,85,23.6,0.2,0.0,3,1988,118
29116,0.0,1007.9,86,23.5,0.6,202.5,4,1988,118
29117,0.0,1007.6,87,23.0,0.4,157.5,5,1988,118
29118,0.0,1007.9,87,22.9,1.5,157.5,6,1988,118
29119,0.0,1008.4,85,23.2,0.2,0.0,7,1988,118
29120,0.0,1008.3,82,24.4,0.7,270.0,8,1988,118
29121,0.0,1008.1,77,25.5,1.1,292.5,9,1988,118
29122,0.0,1008.4,75,26.2,2.3,270.0,10,1988,118
29123,0.0,1007.9,77,26.2,3.3,270.0,11,1988,118
29124,0.0,1006.7,80,25.8,2.5,337.5,12,1988,118
29125,0.0,1006.0,80,26.0,2.1,315.0,13,1988,118
29126,0.0,1005.4,84,25.5,2.8,315.0,14,1988,118
29127,0.0,1005.2,86,25.2,2.6,315.0,15,1988,118
29128,0.0,1005.4,86,24.7,1.4,292.5,16,1988,118
29129,0.0,1005.7,83,25.0,3.0,270.0,17,1988,118
29130,0.0,1006.0,81,25.5,2.8,270.0,18,1988,118
29131,0.0,1005.8,81,25.4,1.7,270.0,19,1988,118
29132,0.0,1006.2,82,25.3,2.1,337.5,20,1988,118
29133,0.0,1006.5,82,25.3,1.9,337.5,21,1988,118
29134,0.0,1007.1,82,25.3,1.5,337.5,22,1988,118
29135,0.0,1007.5,83,25.3,0.7,180.0,23,1988,118
29136,0.0,1007.0,85,24.9,0.2,0.0,0,1988,119
29137,0.0,1006.4,85,24.7,0.2,0.0,1,1988,119
29138,0.0,1005.8,87,24.7,0.2,0.0,2,1988,119
29139,0.2,1005.5,88,24.5,0.4,180.0,3,1988,119
29140,6.8,1005.3,88,24.2,1.0,180.0,4,1988,119
29141,13.0,1005.6,88,24.1,1.3,292.5,5,1988,119
29142,6.0,1006.1,89,24.1,0.4,315.0,6,1988,119
29143,7.5,1006.8,88,23.8,1.0,90.0,7,1988,119
29144,6.0,1007.3,88,23.7,1.6,22.5,8,1988,119
29145,12.0,1007.8,89,23.7,1.2,45.0,9,1988,119
29146,0.5,1008.0,88,23.8,2.3,67.5,10,1988,119
29147,1.5,1007.7,87,23.3,2.5,67.5,11,1988,119
29148,0.5,1007.6,88,22.9,1.4,67.5,12,1988,119
29149,0.0,1007.1,87,22.7,1.4,67.5,13,1988,119
29150,0.0,1006.6,87,22.5,2.0,67.5,14,1988,119
29151,0.0,1006.4,86,22.5,2.8,90.0,15,1988,119
29152,0.0,1006.8,86,22.2,3.1,67.5,16,1988,119
29153,0.0,1006.4,86,22.0,3.2,67.5,17,1988,119
29154,0.2,1006.6,87,21.9,2.2,90.0,18,1988,119
29155,0.0,1006.7,87,21.9,1.4,90.0,19,1988,119
29156,0.0,1007.3,86,21.9,1.0,45.0,20,1988,119
29157,0.0,1007.6,85,22.3,0.8,90.0,21,1988,119
29158,0.0,1008.0,86,22.1,1.0,90.0,22,1988,119
29159,0.0,1007.5,85,22.5,0.4,67.5,23,1988,119
29160,0.0,1007.2,86,22.4,0.8,157.5,0,1988,120
29161,0.0,1006.5,87,22.4,0.2,0.0,1,1988,120
29162,0.0,1006.1,87,22.5,0.2,0.0,2,1988,120
29163,0.0,1005.7,88,22.4,0.2,0.0,3,1988,120
29164,0.5,1005.9,89,22.4,0.2,0.0,4,1988,120
29165,0.5,1006.3,89,22.6,0.5,202.5,5,1988,120
29166,0.3,1006.6,89,22.6,0.3,112.5,6,1988,120
29167,5.5,1007.7,88,22.9,1.0,337.5,7,1988,120
29168,44.0,1007.7,90,23.3,1.0,292.5,8,1988,120
29169,18.0,1007.9,90,23.5,0.1,0.0,9,1988,120
29170,3.5,1008.2,91,24.1,0.6,225.0,10,1988,120
29171,0.5,1007.7,88,24.7,0.8,270.0,11,1988,120
29172,0.0,1007.4,89,24.7,1.2,360.0,12,1988,120
29173,0.0,1006.8,85,24.6,1.8,315.0,13,1988,120
29174,0.5,1005.8,86,25.0,0.3,67.5,14,1988,120
29175,0.0,1005.0,83,26.0,0.2,0.0,15,1988,120
29176,0.0,1004.9,79,26.8,0.2,0.0,16,1988,120
29177,0.0,1005.1,79,26.8,1.0,360.0,17,1988,120
29178,0.0,1005.5,81,26.4,0.7,67.5,18,1988,120
29179,0.0,1005.9,82,26.1,0.5,157.5,19,1988,120
29180,0.0,1007.1,85,26.0,0.2,0.0,20,1988,120
29181,0.0,1007.4,86,25.7,1.1,135.0,21,1988,120
29182,0.0,1007.1,86,25.4,0.3,157.5,22,1988,120
29183,0.0,1007.4,86,25.1,0.2,0.0,23,1988,120
29184,0.0,1007.6,86,25.3,0.9,90.0,0,1988,121
29185,0.0,1006.9,84,25.1,0.7,135.0,1,1988,121
29186,0.0,1006.9,86,24.4,0.2,0.0,2,1988,121
29187,0.0,1006.9,85,24.3,0.1,0.0,3,1988,121
29188,0.0,1007.2,86,24.0,0.8,135.0,4,1988,121
29189,0.0,1007.7,87,23.7,0.6,157.5,5,1988,121
29190,0.0,1008.0,86,23.3,0.5,157.5,6,1988,121
29191,0.0,1008.7,86,23.8,0.2,0.0,7,1988,121
29192,0.0,1009.2,82,25.0,0.1,0.0,8,1988,121
29193,0.0,1009.3,72,27.1,1.0,247.5,9,1988,121
29194,0.0,1009.3,64,28.5,0.6,225.0,10,1988,121
29195,0.0,1009.1,62,29.5,0.2,0.0,11,1988,121
29196,0.0,1008.6,59,30.8,0.8,247.5,12,1988,121
29197,0.0,1008.1,60,31.2,2.4,247.5,13,1988,121
29198,0.0,1007.8,57,31.4,3.1,270.0,14,1988,121
29199,0.0,1007.3,61,30.7,2.9,270.0,15,1988,121
29200,0.0,1007.4,67,29.9,1.1,292.5,16,1988,121
29201,0.0,1007.5,66,29.4,2.0,337.5,17,1988,121
29202,0.0,1008.1,65,28.6,1.1,270.0,18,1988,121
29203,0.0,1008.6,62,28.1,0.4,270.0,19,1988,121
29204,0.0,1009.2,66,27.0,0.2,0.0,20,1988,121
29205,0.0,1009.9,73,26.7,0.2,0.0,21,1988,121
29206,0.0,1010.3,79,26.3,0.6,157.5,22,1988,121
29207,0.0,1010.4,81,25.9,1.2,180.0,23,1988,121
29208,0.0,1010.2,81,25.4,1.9,180.0,0,1988,122
29209,0.0,1010.1,84,24.8,0.2,0.0,1,1988,122
29210,0.0,1010.1,84,24.6,0.5,202.5,2,1988,122
29211,0.0,1010.1,81,24.0,2.1,157.5,3,1988,122
29212,0.0,1010.5,79,23.8,1.0,180.0,4,1988,122
29213,0.0,1010.9,80,23.7,1.1,180.0,5,1988,122
29214,0.0,1011.4,82,23.5,0.8,135.0,6,1988,122
29215,0.0,1012.1,81,23.8,1.3,180.0,7,1988,122
29216,0.0,1012.3,75,24.6,1.7,157.5,8,1988,122
29217,0.0,1012.6,68,26.2,1.0,202.5,9,1988,122
29218,0.0,1012.4,64,28.2,0.3,225.0,10,1988,122
29219,0.0,1012.2,54,30.4,1.4,270.0,11,1988,122
29220,0.0,1011.6,52,31.9,1.3,315.0,12,1988,122
29221,0.0,1011.1,57,32.2,3.2,337.5,13,1988,122
29222,0.0,1010.4,63,31.0,2.1,315.0,14,1988,122
29223,0.0,1009.9,64,30.8,2.1,337.5,15,1988,122
29224,0.0,1009.8,66,30.2,1.8,337.5,16,1988,122
29225,0.0,1009.8,63,30.0,1.5,45.0,17,1988,122
29226,0.0,1009.9,68,29.2,2.4,67.5,18,1988,122
29227,0.0,1010.5,72,28.1,2.9,67.5,19,1988,122
29228,0.0,1010.9,76,27.2,2.3,67.5,20,1988,122
29229,0.0,1011.2,77,27.0,0.9,67.5,21,1988,122
29230,0.0,1011.1,78,26.8,0.7,202.5,22,1988,122
29231,0.0,1010.7,80,26.4,0.1,0.0,23,1988,122
29232,0.0,1010.3,81,25.7,1.2,157.5,0,1988,123
29233,0.0,1009.7,81,25.4,1.0,157.5,1,1988,123
29234,0.0,1009.2,79,25.3,0.6,157.5,2,1988,123
29235,0.0,1009.0,81,24.9,0.4,180.0,3,1988,123
29236,0.0,1009.1,82,25.0,0.5,180.0,4,1988,123
29237,0.0,1009.4,79,25.0,0.8,135.0,5,1988,123
29238,0.0,1010.6,80,25.0,0.6,157.5,6,1988,123
29239,0.0,1010.9,79,25.1,1.5,157.5,7,1988,123
29240,0.0,1011.1,74,26.7,0.4,135.0,8,1988,123
29241,0.0,1011.2,70,29.1,0.5,225.0,9,1988,123
29242,0.0,1010.6,64,31.2,1.1,202.5,10,1988,123
29243,0.0,1009.9,55,32.7,1.0,315.0,11,1988,123
29244,0.0,1009.0,49,33.9,3.4,270.0,12,1988,123
